,Age,Status,Churn,Distinct Called Numbers,Percentage failed calls,Percentage SMS usage,Avg call duration,Percentage of complains vs usage,Avg nb of complains per month,Value per month
685,25,1,0,31,0.04819277108433735,0.11702127659574468,0.021238485158648925,0.0,0.0,6.36375
686,30,2,0,23,0.1111111111111111,0.5108695652173914,0.02425876010781671,0.0,0.0,7.542857142857143
687,25,1,0,26,0.14814814814814814,0.773109243697479,0.01818181818181818,0.0,0.0,26.78
688,25,1,1,14,0.16216216216216217,0.8451882845188284,0.02458471760797342,0.0041841004184100415,0.037037037037037035,36.236666666666665
689,45,1,0,71,0.15,0.4936708860759494,0.022753128555176336,0.0,0.0,5.4788461538461535
690,25,2,0,10,0.5,0.4222222222222222,0.029213483146067417,0.0,0.0,4.693333333333333
691,45,2,0,6,0.18181818181818182,0.7317073170731707,0.01083743842364532,0.0,0.0,3.871153846153846
692,25,1,0,16,0.36363636363636365,0.45901639344262296,0.023321554770318022,0.0,0.0,7.6464
693,30,1,0,26,0.06451612903225806,0.21518987341772153,0.01815519765739385,0.0,0.0,8.2832
694,25,1,0,17,0.14814814814814814,0.578125,0.014323607427055704,0.0,0.0,14.03
695,25,1,0,45,0.1267605633802817,0.3983050847457627,0.02157398966879368,0.0,0.0,42.68117647058824
696,45,1,0,43,0.08139534883720931,0.3228346456692913,0.018855514141635606,0.0,0.0,29.15666666666667
697,30,1,0,22,0.21739130434782608,0.46511627906976744,0.015121630506245891,0.0,0.0,17.72
698,30,1,0,13,0.0975609756097561,0.8452830188679246,0.008951965065502183,0.0,0.0,120.09333333333332
699,30,1,1,10,0.25,0.3103448275862069,0.011926058437686345,0.0,0.0,11.542222222222222
700,30,1,0,14,0.08571428571428572,0.0,0.01674641148325359,0.0,0.0,4.473684210526316
701,25,2,0,1,0.0,0.0,0.03125,0.0,0.0,0.1523076923076923
702,30,1,0,21,0.13559322033898305,0.8557457212713936,0.026071586389748123,0.0,0.0,40.348108108108114
703,15,1,0,32,0.12307692307692308,0.0,0.01621756487025948,0.0,0.0,5.895131578947368
704,15,1,0,30,0.017543859649122806,0.0,0.025873808443032227,0.0,0.0,3.2710526315789474
705,30,1,0,25,0.1111111111111111,0.22115384615384615,0.022594142259414227,0.0,0.0,6.279999999999999
706,30,1,0,15,0.05263157894736842,0.8789808917197452,0.017511520737327188,0.0,0.0,31.376842105263155
707,30,1,0,40,0.09166666666666666,0.5294117647058824,0.013445378151260505,0.0,0.0,24.37297297297297
708,30,1,0,41,0.02976190476190476,0.0,0.0123684016785688,0.0,0.0,14.474736842105262
709,30,1,0,22,0.06097560975609756,0.0,0.018959537572254336,0.0,0.0,4.638947368421053
710,30,1,0,9,0.0425531914893617,0.0,0.016410614525139665,0.0,0.0,6.1284210526315785
711,30,2,0,14,0.1320754716981132,0.0,0.02587890625,0.0,0.0,2.2115789473684213
712,30,1,0,29,0.10267857142857142,0.16728624535315986,0.014983277591973244,0.0,0.0,20.709473684210526
713,30,1,0,5,0.07692307692307693,0.948,0.008950086058519793,0.0,0.0,52.98
714,25,1,0,27,0.03867403314917127,0.43788819875776397,0.011833932657731284,0.0,0.0,35.97081081081081
715,30,1,0,23,0.011764705882352941,0.6755725190839694,0.01347068145800317,0.0,0.0,26.048648648648648
716,25,2,0,8,0.0,0.0,0.01897810218978102,0.0,0.0,0.8489189189189189
717,30,2,0,5,0.0,0.23529411764705882,0.025,0.0,0.0,0.9821052631578947
718,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
719,25,1,0,40,0.007936507936507936,0.7485029940119761,0.01721781907625034,0.0,0.0,54.66162162162162
720,45,1,0,44,0.032679738562091505,0.012903225806451613,0.013569844789356985,0.0,0.0,7.856756756756757
721,25,1,0,34,0.08108108108108109,0.5722543352601156,0.01133578431372549,0.0,0.0,20.07
722,25,2,1,14,0.45652173913043476,0.1320754716981132,0.06013071895424837,0.0,0.0,2.0604545454545455
723,55,1,0,39,0.20652173913043478,0.0,0.008979990239141044,0.0,0.0,4.307083333333334
724,25,1,1,21,0.1134020618556701,0.14912280701754385,0.017235252309879174,0.0,0.0,9.28125
725,30,1,0,11,0.0,0.0,0.007924528301886792,0.0,0.0,3.142352941176471
726,30,2,1,13,0.175,0.0,0.014285714285714285,0.025,0.02857142857142857,3.2457142857142856
727,30,2,1,28,0.16279069767441862,0.36764705882352944,0.020692974013474495,0.0,0.0,5.134444444444444
728,30,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
729,30,1,0,3,0.0,0.0,0.016238159675236806,0.0,0.0,1.6688888888888889
730,55,1,0,19,0.010416666666666666,0.04950495049504951,0.014556482183472327,0.0,0.0,3.2686363636363636
731,45,2,1,1,0.0,0.0,0.0136986301369863,0.0,0.0,0.30833333333333335
732,55,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
733,25,1,0,77,0.0970464135021097,0.0,0.014919735599622286,0.0,0.0,23.40290322580645
734,25,1,0,30,0.034782608695652174,0.6949602122015915,0.016974169741697416,0.0,0.0,43.79558823529412
735,25,1,0,25,0.0,0.0,0.02295918367346939,0.0,0.0,4.51125
736,30,2,0,17,0.023255813953488372,0.4027777777777778,0.029152542372881354,0.0,0.0,5.049142857142857
737,25,1,0,20,0.07692307692307693,0.7614678899082569,0.020077220077220077,0.0,0.0,24.0525
738,25,1,0,8,0.05714285714285714,0.8401826484018264,0.03111111111111111,0.0,0.0,32.6
739,45,1,0,65,0.05263157894736842,0.3559322033898305,0.027576197387518143,0.0,0.0,3.380769230769231
740,25,2,0,4,0.375,0.04,0.047058823529411764,0.0,0.0,1.0566666666666666
741,45,2,0,1,0.0,0.5714285714285714,0.014173228346456693,0.0,0.0,1.7730769230769232
742,25,1,0,10,0.25806451612903225,0.24390243902439024,0.02995169082125604,0.0,0.0,3.7188
743,30,1,0,20,0.0,0.0,0.019769357495881382,0.0,0.0,4.952
744,25,1,0,11,0.0,0.4318181818181818,0.016611295681063124,0.0,0.0,8.575
745,25,1,0,39,0.1,0.35185185185185186,0.022573363431151242,0.0,0.0,36.90529411764706
746,45,1,0,37,0.058823529411764705,0.27350427350427353,0.019446350949439486,0.0,0.0,25.52
747,30,1,0,16,0.13636363636363635,0.3333333333333333,0.01652892561983471,0.0,0.0,12.265
748,30,1,0,7,0.0,0.8408163265306122,0.009285714285714286,0.0,0.0,110.39555555555555
749,30,1,1,4,0.05555555555555555,0.0,0.013878180416345412,0.0,0.0,5.844444444444445
750,25,1,0,16,0.09230769230769231,0.0,0.014874141876430207,0.0,0.0,6.047727272727272
751,25,2,0,3,0.0,0.0,0.012578616352201259,0.0,0.0,0.4261764705882353
752,25,1,0,23,0.14814814814814814,0.8666666666666667,0.022013860578883,0.0,0.0,52.88484375
753,15,1,0,34,0.13333333333333333,0.0,0.014292520247737018,0.0,0.0,7.096666666666667
754,15,1,0,32,0.019230769230769232,0.0,0.02173004596740493,0.0,0.0,4.075
755,25,1,0,27,0.11842105263157894,0.24,0.020132450331125828,0.0,0.0,8.52409090909091
756,30,1,0,17,0.06060606060606061,0.8935483870967742,0.013983050847457627,0.0,0.0,36.47636363636364
757,30,1,0,42,0.09565217391304348,0.5418326693227091,0.012616566099835436,0.0,0.0,28.5375
758,30,1,0,43,0.03067484662576687,0.0,0.01183474914688158,0.0,0.0,16.892121212121214
759,30,1,0,24,0.06493506493506493,0.0,0.017054263565891473,0.0,0.0,5.566060606060606
760,25,1,0,11,0.0449438202247191,0.0,0.015038864481243664,0.0,0.0,8.191363636363636
761,30,2,0,16,0.14583333333333334,0.0,0.021447721179624665,0.020833333333333332,0.030303030303030304,2.770909090909091
762,30,1,0,31,0.1050228310502283,0.17358490566037735,0.014464993394980185,0.0,0.0,24.19272727272727
763,30,1,0,7,0.09523809523809523,0.9576612903225806,0.00678513731825525,0.0,0.0,61.35272727272728
764,25,1,0,29,0.03977272727272727,0.44654088050314467,0.011365837907652568,0.0,0.0,41.99203125
765,30,1,0,25,0.0125,0.689922480620155,0.012307692307692308,0.0,0.0,30.475
766,25,2,0,10,0.0,0.0,0.009142857142857144,0.0,0.0,1.24171875
767,25,2,0,7,0.0,0.38461538461538464,0.011267605633802818,0.0,0.0,1.660909090909091
768,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
769,25,1,0,42,0.008264462809917356,0.7565392354124748,0.016116142781033564,0.0,0.0,63.60328125
770,30,1,0,46,0.033783783783783786,0.019867549668874173,0.012908853030963802,0.0,0.0,14.89125
771,25,1,0,36,0.08695652173913043,0.591715976331361,0.010270913962488836,0.0,0.0,23.60671875
772,25,2,1,16,0.5121951219512195,0.16326530612244897,0.04293193717277487,0.02040816326530612,0.03571428571428571,2.886428571428571
773,45,1,0,41,0.21839080459770116,0.0,0.008337326305701965,0.0,0.0,8.485483870967743
774,25,1,1,23,0.11956521739130435,0.16363636363636364,0.015812994156067378,0.0,0.0,11.191935483870967
775,30,1,0,13,0.0,0.0,0.005633802816901409,0.0,0.0,3.939310344827586
776,25,2,1,15,0.2,0.027777777777777776,0.011705685618729096,0.027777777777777776,0.03333333333333333,4.6875
777,30,2,1,30,0.18421052631578946,0.40625,0.01675485008818342,0.015625,0.03225806451612903,6.330322580645162
778,25,2,1,0,0.0,0.0,0.0,inf,0.03225806451612903,0.0
779,30,1,0,5,0.0,0.0,0.011390887290167866,0.0,0.0,2.176774193548387
780,45,1,0,21,0.01098901098901099,0.061855670103092786,0.013411938098747236,0.0,0.0,6.675
781,45,2,1,3,0.0,0.5,0.0015923566878980893,0.0,0.0,0.5879032258064517
782,45,1,0,1,0.0,0.0,0.014792899408284023,0.0,0.0,0.27661290322580645
783,25,1,0,79,0.09913793103448276,0.0,0.014432348367029548,0.0,0.0,28.223653846153848
784,25,1,0,32,0.03636363636363636,0.7050938337801609,0.015793251974156496,0.0,0.0,51.78879310344828
785,25,1,0,27,0.0,0.0,0.020441097364174286,0.0,0.0,5.507419354838709
786,30,2,0,19,0.02631578947368421,0.4411764705882353,0.022822822822822823,0.0,0.0,6.270666666666667
787,25,1,0,22,0.0851063829787234,0.780373831775701,0.016906474820143885,0.0,0.0,28.345645161290324
788,25,1,0,10,0.06666666666666667,0.8604651162790697,0.022813688212927757,0.0,0.0,40.592045454545456
789,45,1,0,67,0.06060606060606061,0.4,0.021045918367346938,0.0,0.0,4.525
790,25,2,0,6,0.47368421052631576,0.09523809523809523,0.027142857142857142,0.0,0.0,1.8797727272727272
791,45,2,0,2,0.0,0.7647058823529411,0.0048484848484848485,0.0,0.0,2.5345238095238094
792,25,1,0,12,0.3076923076923077,0.2972972972972973,0.02122448979591837,0.0,0.0,5.28975
793,30,1,0,22,0.0,0.0,0.017054263565891473,0.0,0.0,6.56
794,25,1,0,13,0.0,0.5,0.011799410029498525,0.0,0.0,12.859615384615385
795,15,1,0,41,0.1037037037037037,0.3632075471698113,0.02112015018773467,0.0,0.0,65.20708333333333
796,45,1,0,39,0.06060606060606061,0.2826086956521739,0.01847290640394089,0.0,0.0,38.9925
797,30,1,0,18,0.15384615384615385,0.3709677419354839,0.01367461430575035,0.0,0.0,18.876363636363635
799,25,1,1,6,0.07692307692307693,0.0,0.008742434431741762,0.0,0.0,16.875
800,30,1,0,18,0.12987012987012986,0.14444444444444443,0.017620137299771167,0.0,0.0,5.346046511627907
801,30,2,0,5,0.18181818181818182,0.5769230769230769,0.03459119496855346,0.0,0.0,1.6627272727272726
802,30,1,0,25,0.18181818181818182,0.8475750577367206,0.026905829596412557,0.0,0.0,37.35142857142857
803,15,1,0,36,0.16666666666666666,0.1111111111111111,0.01715102429728442,0.0,0.0,6.612790697674419
804,25,1,0,34,0.078125,0.13513513513513514,0.026744671959882994,0.0,0.0,3.6177906976744185
805,30,1,0,29,0.14772727272727273,0.3125,0.023311258278145695,0.0,0.0,7.314418604651163
806,45,1,0,19,0.13333333333333333,0.8668639053254438,0.019067796610169493,0.0,0.0,18.433139534883722
807,30,1,0,44,0.11811023622047244,0.5448028673835126,0.013933077345035655,0.0,0.0,23.278095238095236
808,30,1,0,45,0.05142857142857143,0.04371584699453552,0.012706019022725622,0.0,0.0,13.719069767441859
809,30,1,0,26,0.10112359550561797,0.10101010101010101,0.019712070874861574,0.0,0.0,5.213023255813954
810,30,1,0,13,0.07920792079207921,0.12931034482758622,0.01706657654613045,0.0,0.0,6.9944186046511625
811,30,2,0,18,0.18333333333333332,0.21052631578947367,0.02680965147453083,0.013157894736842105,0.023255813953488372,3.626046511627907
812,30,1,0,33,0.11688311688311688,0.21160409556313994,0.015257595772787319,0.0,0.0,20.066046511627906
813,45,1,0,9,0.18181818181818182,0.9370229007633588,0.010662358642972537,0.0,0.0,30.365116279069767
814,25,1,0,31,0.05851063829787234,0.45664739884393063,0.012140781401356151,0.0,0.0,33.72107142857143
815,30,1,0,27,0.05434782608695652,0.6783216783216783,0.014153846153846154,0.0,0.0,24.754285714285714
816,25,2,0,12,0.1,0.2857142857142857,0.022857142857142857,0.0,0.0,1.8160714285714288
817,30,2,0,9,0.2,0.5121951219512195,0.028169014084507043,0.0,0.0,2.6325581395348836
818,25,2,1,0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571
819,30,1,0,44,0.03759398496240601,0.7466666666666667,0.017714437932871602,0.0,0.0,44.61047619047619
820,45,1,0,48,0.05625,0.10614525139664804,0.013955516790231139,0.0,0.0,8.050595238095237
821,25,1,0,38,0.12345679012345678,0.5888324873096447,0.012057159869008634,0.0,0.0,19.713214285714287
822,30,2,1,18,0.4716981132075472,0.3116883116883117,0.05549738219895288,0.012987012987012988,0.02631578947368421,3.5873684210526315
823,55,1,0,43,0.23232323232323232,0.08333333333333333,0.009487302347867753,0.0,0.0,4.183170731707317
824,30,1,0,25,0.14423076923076922,0.2463768115942029,0.0178755586112066,0.0,0.0,9.094634146341463
825,30,1,0,15,0.10714285714285714,0.2222222222222222,0.009859154929577466,0.0,0.0,3.762051282051282
826,30,2,1,17,0.23404255319148937,0.265625,0.015719063545150503,0.0,0.0,4.737
827,45,2,1,32,0.22,0.45652173913043476,0.02204585537918871,0.010869565217391304,0.024390243902439025,3.974390243902439
828,30,2,1,3,0.25,0.5,0.06015037593984962,0.0,0.0,0.9180487804878049
829,45,1,0,7,0.0967741935483871,0.20512820512820512,0.01858513189448441,0.0,0.0,1.5237804878048782
830,55,1,0,23,0.04854368932038835,0.176,0.01518054532056006,0.0,0.0,3.5873684210526315
831,45,2,1,5,0.15384615384615385,0.5666666666666667,0.020700636942675158,0.0,0.0,1.427439024390244
832,55,1,0,3,0.2,0.5454545454545454,0.029585798816568046,0.0,0.0,0.5663414634146341
833,25,1,0,81,0.11065573770491803,0.031746031746031744,0.015178849144634526,0.0,0.0,21.39875
834,30,1,0,34,0.06557377049180328,0.6957605985037406,0.017516152189519022,0.0,0.0,35.88410256410256
835,30,1,0,29,0.045454545454545456,0.10204081632653061,0.023668639053254437,0.0,0.0,4.688780487804879
836,45,2,0,21,0.1,0.4791666666666667,0.03003003003003003,0.0,0.0,3.946875
837,25,1,0,24,0.13559322033898305,0.756198347107438,0.021223021582733814,0.0,0.0,23.201341463414636
838,30,1,1,12,0.14285714285714285,0.8271604938271605,0.03193916349809886,0.00411522633744856,0.03125,26.82125
839,55,1,0,69,0.13333333333333333,0.4578313253012048,0.028698979591836735,0.0,0.0,2.6191935483870967
840,30,2,0,8,0.41935483870967744,0.3673469387755102,0.04428571428571428,0.0,0.0,3.16375
841,45,2,0,4,0.125,0.6444444444444445,0.019393939393939394,0.0,0.0,3.016935483870968
842,25,1,0,14,0.3157894736842105,0.4153846153846154,0.031020408163265307,0.0,0.0,5.944500000000001
843,30,1,0,24,0.05970149253731343,0.1927710843373494,0.020775193798449613,0.0,0.0,6.522666666666667
844,30,1,0,15,0.125,0.5294117647058824,0.01887905604719764,0.0,0.0,9.264347826086958
845,25,1,0,43,0.12244897959183673,0.3875,0.02299749687108886,0.0,0.0,32.397954545454546
846,55,1,0,41,0.07909604519774012,0.313953488372093,0.019816390506045677,0.0,0.0,12.906749999999999
847,30,1,0,20,0.19607843137254902,0.43333333333333335,0.01788218793828892,0.0,0.0,12.958095238095238
848,30,1,0,11,0.08695652173913043,0.828996282527881,0.010478359908883827,0.0,0.0,76.38857142857144
849,30,1,1,8,0.2,0.24242424242424243,0.016812373907195696,0.030303030303030304,0.07142857142857142,6.605714285714286
850,30,1,0,17,0.17073170731707318,0.26785714285714285,0.016141732283464567,0.0,0.0,8.371282051282051
851,30,2,0,4,0.375,0.4838709677419355,0.01556420233463035,0.0,0.0,2.544
852,30,1,0,24,0.22535211267605634,0.8378995433789954,0.022447043945621244,0.0,0.0,42.03578947368421
853,15,1,0,35,0.2077922077922078,0.10465116279069768,0.015688671556642216,0.0,0.0,8.299358974358976
854,25,1,0,33,0.13043478260869565,0.12658227848101267,0.02223654527876249,0.0,0.0,4.813846153846154
855,30,1,0,28,0.1827956989247312,0.3007518796992481,0.02073578595317726,0.0,0.0,8.797948717948717
856,30,1,0,18,0.2,0.8542274052478134,0.016286644951140065,0.0,0.0,33.25128205128205
857,30,1,0,43,0.14393939393939395,0.5352112676056338,0.013435114503816794,0.0,0.0,26.481052631578947
858,30,1,0,44,0.07222222222222222,0.0425531914893617,0.01242836428916661,0.0,0.0,15.859487179487179
859,30,1,0,25,0.13829787234042554,0.09615384615384616,0.01799043062200957,0.0,0.0,6.48102564102564
860,30,1,0,12,0.11320754716981132,0.12396694214876033,0.015992757996378996,0.0,0.0,8.445128205128205
861,30,2,0,17,0.23076923076923078,0.19753086419753085,0.022048846675712348,0.0,0.0,4.731282051282052
862,30,1,0,32,0.13135593220338984,0.2080536912751678,0.014889589905362776,0.003355704697986577,0.02564102564102564,22.8574358974359
863,30,1,0,8,0.2631578947368421,0.9281663516068053,0.009986859395532195,0.0,0.0,54.300512820512814
864,25,1,0,30,0.07772020725388601,0.45014245014245013,0.01191725841309046,0.0,0.0,38.11736842105263
865,30,1,0,26,0.09278350515463918,0.6666666666666666,0.013453536754507629,0.0,0.0,28.11263157894737
866,25,2,0,11,0.24,0.24242424242424243,0.015772870662460567,0.0,0.0,2.8539473684210526
867,30,2,0,8,0.32,0.45652173913043476,0.017605633802816902,0.0,0.0,3.6358974358974363
868,25,2,1,2,0.5454545454545454,0.42105263157894735,0.015492957746478873,0.0,0.0,1.8011842105263156
869,30,1,0,43,0.06521739130434782,0.7396226415094339,0.01679240691165734,0.0,0.0,50.05894736842105
870,45,1,0,47,0.07878787878787878,0.10326086956521739,0.013552361396303902,0.0,0.0,9.368421052631579
871,25,1,0,37,0.16279069767441862,0.5742574257425742,0.011577813677975229,0.0,0.0,22.635
872,30,2,1,17,0.5,0.2926829268292683,0.034834834834834835,0.012195121951219513,0.029411764705882353,4.850588235294118
873,55,1,0,42,0.25961538461538464,0.07964601769911504,0.009331538806639748,0.0,0.0,4.92527027027027
874,25,1,0,24,0.1743119266055046,0.23776223776223776,0.016697303921568627,0.0,0.0,12.207162162162163
875,30,1,0,14,0.21212121212121213,0.1951219512195122,0.009295774647887323,0.0,0.0,5.009142857142857
876,30,2,1,16,0.28846153846153844,0.2463768115942029,0.014054054054054054,0.014492753623188406,0.027777777777777776,6.057777777777778
877,30,2,1,31,0.2727272727272727,0.4329896907216495,0.018468770987239758,0.010309278350515464,0.02702702702702703,7.819459459459459
878,30,2,1,2,0.46153846153846156,0.38095238095238093,0.01542111506524318,0.0,0.0,1.7902702702702702
879,45,1,0,6,0.19444444444444445,0.18181818181818182,0.015138772077375946,0.0,0.0,2.1716216216216213
880,55,1,0,22,0.08333333333333333,0.16923076923076924,0.014409606404269514,0.0,0.0,4.32485294117647
881,45,2,1,4,0.3333333333333333,0.4857142857142857,0.013452914798206279,0.02857142857142857,0.02702702702702703,2.064864864864865
882,55,1,0,2,0.4,0.4444444444444444,0.01431297709923664,0.0,0.0,0.9174324324324324
883,25,1,0,80,0.12449799196787148,0.0311284046692607,0.01483467381590706,0.0038910505836575876,0.03125,25.0790625
884,30,1,0,33,0.09448818897637795,0.687192118226601,0.016547231270358308,0.0024630541871921183,0.02857142857142857,40.80228571428571
885,30,1,0,28,0.08602150537634409,0.0970873786407767,0.02100271002710027,0.0,0.0,5.9686486486486485
886,30,2,0,20,0.16363636363636364,0.45544554455445546,0.023157894736842106,0.0,0.0,7.811111111111111
887,25,1,0,23,0.1875,0.7408906882591093,0.01833810888252149,0.0,0.0,26.579189189189186
888,30,1,0,11,0.2127659574468085,0.8104838709677419,0.023209876543209877,0.0,0.0,31.674285714285713
889,45,1,0,68,0.2,0.4318181818181818,0.021949078138718173,0.0,0.0,5.674074074074074
890,30,2,0,7,0.4722222222222222,0.3333333333333333,0.02553191489361702,0.0,0.0,4.637142857142857
891,45,2,0,3,0.2857142857142857,0.58,0.013680781758957655,0.0,0.0,4.125925925925926
892,25,1,0,13,0.37209302325581395,0.38571428571428573,0.022222222222222223,0.0,0.0,8.096538461538461
893,30,1,0,23,0.1111111111111111,0.18181818181818182,0.01829733163913596,0.0,0.0,8.626153846153846
894,25,1,0,14,0.21621621621621623,0.4931506849315068,0.015384615384615385,0.0,0.0,14.309999999999999
895,25,1,0,42,0.14473684210526316,0.3795918367346939,0.021402421852999155,0.0,0.0,41.385
896,55,1,0,40,0.0989010989010989,0.30798479087452474,0.01887575191868907,0.0,0.0,16.80375
897,30,1,0,19,0.25,0.4105263157894737,0.015721504772599662,0.0,0.0,17.689411764705884
898,30,1,0,10,0.1568627450980392,0.8138686131386861,0.01,0.0,0.0,109.804
899,30,1,1,7,0.3,0.21052631578947367,0.013654984069185253,0.0,0.0,12.108
900,25,1,0,17,0.03333333333333333,0.0,0.01639344262295082,0.0,0.0,4.524324324324325
901,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
902,25,1,0,24,0.08163265306122448,0.8720626631853786,0.028112449799196786,0.0,0.0,43.99
903,15,1,0,35,0.07272727272727272,0.0,0.01576834862385321,0.0,0.0,5.2666216216216215
904,15,1,0,33,0.0,0.0,0.027926322043969103,0.0,0.0,2.5716216216216217
905,30,1,0,28,0.07042253521126761,0.08974358974358974,0.023164763458401304,0.0,0.0,4.147027027027027
906,30,1,0,18,0.0,0.9027777777777778,0.01696969696969697,0.0,0.0,29.92216216216216
907,30,1,0,43,0.06363636363636363,0.519650655021834,0.013087447947650209,0.0,0.0,22.683333333333334
908,30,1,0,44,0.006329113924050633,0.0,0.012095230804562505,0.0,0.0,14.292972972972974
909,30,1,0,25,0.013888888888888888,0.0,0.018922470433639947,0.0,0.0,4.191351351351352
910,25,1,0,12,0.0,0.0,0.016129032258064516,0.0,0.0,6.4362162162162155
911,30,2,0,17,0.06976744186046512,0.0,0.0281413612565445,0.0,0.0,1.6983783783783786
912,30,1,0,32,0.08878504672897196,0.11934156378600823,0.01483021483021483,0.0,0.0,18.966486486486485
913,30,1,0,8,0.0,0.9662447257383966,0.0067085953878406705,0.0,0.0,52.10918918918919
914,25,1,0,30,0.017543859649122806,0.4222972972972973,0.011573604060913706,0.0,0.0,34.3075
915,30,1,0,26,0.0,0.6822033898305084,0.012953367875647668,0.0,0.0,24.405555555555555
916,25,2,0,11,0.0,0.0,0.01818181818181818,0.0,0.0,0.21
917,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
918,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
919,25,1,0,43,0.0,0.7557894736842106,0.01706384230656075,0.0,0.0,53.517500000000005
920,30,1,0,47,0.006993006993006993,0.0,0.013296141329614134,0.0,0.0,12.10888888888889
921,25,1,0,37,0.03125,0.564625850340136,0.010652463382157125,0.0,0.0,17.965
922,25,2,1,17,0.4722222222222222,0.0,0.1469387755102041,0.0,0.0,0.39515625
923,45,1,0,42,0.18292682926829268,0.0,0.008431876606683805,0.0,0.0,7.005
924,25,1,1,24,0.08045977011494253,0.011363636363636364,0.017032106499608457,0.0,0.0,6.807857142857143
925,30,1,0,14,0.0,0.0,0.005164319248826291,0.0,0.0,2.595151515151515
926,25,2,1,16,0.1,0.0,0.013157894736842105,0.03333333333333333,0.029411764705882353,3.057352941176471
927,30,2,1,31,0.09090909090909091,0.21428571428571427,0.021181001283697046,0.0,0.0,2.846857142857143
928,30,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
929,30,1,0,6,0.0,0.0,0.014613778705636743,0.0,0.0,1.110857142857143
930,45,1,0,22,0.0,0.0,0.014156378600823045,0.0,0.0,4.81328125
931,45,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
932,55,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
933,25,1,0,80,0.08370044052863436,0.0,0.014773836641718191,0.0,0.0,23.387999999999998
934,25,1,0,33,0.0,0.7008547008547008,0.016786570743405275,0.0,0.0,42.21818181818182
935,25,1,0,28,0.0,0.0,0.02360372340425532,0.0,0.0,3.958714285714286
936,30,2,0,20,0.0,0.2826086956521739,0.03455497382198953,0.0,0.0,2.6917647058823526
937,25,1,0,23,0.0,0.78125,0.020289855072463767,0.0,0.0,22.001142857142856
938,25,1,0,11,0.0,0.8704663212435233,0.04132231404958678,0.0,0.0,30.167307692307695
939,45,1,0,68,0.0,0.15151515151515152,0.03263403263403263,0.0,0.0,1.386
940,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
941,45,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
942,25,1,0,13,0.19047619047619047,0.0,0.040776699029126215,0.0,0.0,1.0050000000000001
943,30,1,0,23,0.0,0.0,0.019880715705765408,0.0,0.0,4.2749999999999995
944,25,1,0,14,0.0,0.16666666666666666,0.015228426395939087,0.0,0.0,3.4411764705882355
945,15,1,0,42,0.07692307692307693,0.3157894736842105,0.02287926786342837,0.0,0.0,40.60375
946,45,1,0,40,0.0375,0.23076923076923078,0.019459985405010947,0.0,0.0,23.539285714285715
947,30,1,0,19,0.058823529411764705,0.15,0.015873015873015872,0.0,0.0,7.402666666666667
948,30,1,0,10,0.0,0.867579908675799,0.007880434782608695,0.0,0.0,113.545
949,30,1,1,7,0.0,0.0,0.010296010296010296,0.0,0.0,3.925
950,30,1,0,17,0.11267605633802817,0.06578947368421052,0.016247139588100687,0.0,0.0,5.201052631578947
951,25,2,0,4,0.0,0.5833333333333334,0.015723270440251572,0.0,0.0,1.1803846153846154
952,30,1,0,24,0.16666666666666666,0.8568019093078759,0.02445984508764778,0.0,0.0,41.527567567567566
953,15,1,0,35,0.15151515151515152,0.014925373134328358,0.01572177227251072,0.0,0.0,6.316315789473684
954,15,1,0,33,0.05172413793103448,0.03333333333333333,0.02423735896364396,0.0,0.0,3.8369736842105264
955,30,1,0,28,0.13414634146341464,0.2807017543859649,0.021721854304635763,0.0,0.0,7.428421052631578
956,30,1,0,18,0.10256410256410256,0.8796296296296297,0.01652542372881356,0.0,0.0,32.525263157894734
957,30,1,0,43,0.10743801652892562,0.5433962264150943,0.013274821722435546,0.0,0.0,25.552432432432433
958,30,1,0,44,0.04142011834319527,0.0,0.0122703840848036,0.0,0.0,14.67578947368421
959,30,1,0,25,0.08433734939759036,0.023529411764705882,0.01838316722037652,0.0,0.0,5.050526315789473
960,30,1,0,12,0.06315789473684211,0.06862745098039216,0.016052720513687058,0.0,0.0,7.066315789473684
961,30,2,0,17,0.16666666666666666,0.12903225806451613,0.024128686327077747,0.016129032258064516,0.02631578947368421,3.254736842105263
962,30,1,0,32,0.1111111111111111,0.1935483870967742,0.014861294583883751,0.0,0.0,21.857894736842105
963,30,1,0,8,0.14814814814814814,0.9470588235294117,0.008723747980613893,0.0,0.0,54.12842105263158
964,25,1,0,30,0.04945054945054945,0.45180722891566266,0.011753309654504359,0.0,0.0,37.29770270270271
965,30,1,0,26,0.03488372093023256,0.6838235294117647,0.01323076923076923,0.0,0.0,27.22810810810811
966,25,2,0,11,0.0,0.0,0.016,0.0,0.0,1.0812162162162162
